"city","floor","listing_id","listing_title","listing_url","neighborhood","num_bathrooms","num_rooms","price_dh","price_per_m2","property_type","scraped_at","standing","state","surface_m2","transaction_type"
"marrakech",,"8242623","Appartement à l'achat à Route Casablanca. 1 chambre","https://www.mubawab.ma/fr/pa/8242623/appartement-%C3%A0-l-achat-%C3%A0-route-casablanca-1-chambre","route casablanca","1","2","924500","21500","appartement","2026-03-28T21:05:50.171Z","haut_standing","en_cours_de_construction","43","unknown"
"marrakech",,"7915632","Vente d'un bel appartement à Guéliz","https://www.mubawab.ma/fr/pa/7915632/vente-d-un-bel-appartement-%C3%A0-gu%C3%A9liz","gueliz","1","2","1475000","25877.19","appartement","2026-03-28T21:05:53.344Z","haut_standing","en_cours_de_construction","57","vente"
"marrakech",,"8154986","Bel appartement à vendre à Ain mezouar Gueliz. Superficie 82 m²","https://www.mubawab.ma/fr/pa/8154986/bel-appartement-%C3%A0-vendre-%C3%A0-ain-mezouar-gueliz-superficie-82-m%C2%B2","gueliz","2","3","1131600","13800","appartement","2026-03-28T21:05:53.376Z","haut_standing","en_cours_de_construction","82","vente"
"marrakech","2","8231190","Studios neufs modernes à vendre 
Idéal pour Invest locatif","https://www.mubawab.ma/fr/a/8231190/studios-neufs-modernes-%C3%A0-vendre-id%C3%A9al-pour-invest-locatif","route casablanca","1","2","590000","15526.32","appartement","2026-03-28T21:05:55.762Z","","projet_neuf","38","vente"
"rabat",,"8251957","Vente appartement exclusif rdc haut agdal","https://www.mubawab.ma/fr/a/8251957/vente-appartement-exclusif-rdc-haut-agdal","haut agdal","1","3","2283000","14268.75","appartement","2026-03-28T21:06:02.839Z","","etat_bon_/_habitable","160","vente"
"rabat",,"8317025","Bel appartement à vendre à Agdal","https://www.mubawab.ma/fr/a/8317025/bel-appartement-%C3%A0-vendre-%C3%A0-agdal","agdal","2","4","1800000","30000","appartement","2026-03-28T21:06:02.939Z","","etat_bon_/_habitable","60","vente"
"rabat","2","8292382","Appartement en vente à Agdal. Surface totale 137 m². Porte blindée, salon marocain","https://www.mubawab.ma/fr/a/8292382/appartement-en-vente-%C3%A0-agdal-surface-totale-137-m%C2%B2-porte-blind%C3%A9e-salon-marocain","agdal","2","2","2700000","19708.03","appartement","2026-03-28T21:06:13.938Z","","etat_bon_/_habitable","137","vente"
"rabat","2","8308128","Location d'un appartement à Agdal. Surface totale 190 m². Double vitrage et chauffage central","https://www.mubawab.ma/fr/a/8308128/location-d-un-appartement-%C3%A0-agdal-surface-totale-190-m%C2%B2-double-vitrage-et-chauffage-central","agdal","2","4","3900000","20526.32","appartement","2026-03-28T21:06:15.750Z","","etat_bon_/_habitable","190","location"
"rabat",,"8313935","Appartement. 17. Zair à l'achat à Souissi. 2 chambres. Conciergerie à disposition, système de climatisation","https://www.mubawab.ma/fr/a/8313935/appartement-17-zair-%C3%A0-l-achat-%C3%A0-souissi-2-chambres-conciergerie-%C3%A0-disposition-syst%C3%A8me-de-climatisation","souissi","2","2",,,"appartement","2026-03-28T21:06:17.245Z","","projet_neuf","190","unknown"
"rabat","7","8316789","Appartement a vendre à prestigia 
hay riad","https://www.mubawab.ma/fr/a/8316789/appartement-a-vendre-%C3%A0-prestigia-hay-riad","riyad","2","4","3250000","27777.78","appartement","2026-03-28T21:06:59.252Z","","etat_bon_/_habitable","117","vente"
"rabat","1","8313959","Appartement à l'achat à Souissi. 2 chambres","https://www.mubawab.ma/fr/a/8313959/appartement-%C3%A0-l-achat-%C3%A0-souissi-2-chambres","souissi","2","3","5200000","32500","appartement","2026-03-28T21:06:59.276Z","","jamais_habite_/_renove","160","unknown"
"rabat","2","8302593","Bel appartement F2 vendre sur agdal","https://www.mubawab.ma/fr/a/8302593/bel-appartement-f2-vendre-sur-agdal","agdal","1","2","1250000","29069.77","appartement","2026-03-28T21:07:06.650Z","","etat_bon_/_habitable","43","vente"
"rabat","3","8316259","Appartement en vente sur Hay Riad","https://www.mubawab.ma/fr/a/8316259/appartement-en-vente-sur-hay-riad","riyad","2","3","2200000","23404.26","appartement","2026-03-28T21:07:07.047Z","","etat_bon_/_habitable","94","vente"
"rabat",,"8316318","Appartement à Vendre de 163.0 m² à Rabat, Riyad","https://www.mubawab.ma/fr/a/8316318/appartement-%C3%A0-vendre-de-163-0-m%C2%B2-%C3%A0-rabat-riyad","riyad","5","5","3400000","20858.9","appartement","2026-03-28T21:07:07.145Z","","","163","vente"
"rabat","3","8308469","Appartement idéal à la vente à Agdal, Rabat","https://www.mubawab.ma/fr/a/8308469/appartement-id%C3%A9al-%C3%A0-la-vente-%C3%A0-agdal-rabat","agdal","3","5","2900000","18831.17","appartement","2026-03-28T21:07:08.357Z","","etat_bon_/_habitable","154","vente"
"rabat",,"8084018","Appartement à vendre sur Hay Riad","https://www.mubawab.ma/fr/a/8084018/appartement-%C3%A0-vendre-sur-hay-riad","riyad","2","4","3250000","22569.44","appartement","2026-03-28T21:07:08.458Z","","etat_bon_/_habitable","144","vente"
"rabat","4","8316196","Appartement a vendre à agdal","https://www.mubawab.ma/fr/a/8316196/appartement-a-vendre-%C3%A0-agdal","agdal","2","4","2200000","24719.1","appartement","2026-03-28T21:07:10.670Z","","etat_bon_/_habitable","89","vente"
"rabat","2","8258663","Appartement de lux à jnan souissi sans vis à vis","https://www.mubawab.ma/fr/a/8258663/appartement-de-lux-%C3%A0-jnan-souissi-sans-vis-%C3%A0-vis","souissi","3","5","5100000","31875","appartement","2026-03-28T21:07:18.142Z","","projet_neuf","160","unknown"
"rabat","1","8033617","Vue sur Foret Appartement à Vendre Haut Agdal","https://www.mubawab.ma/fr/a/8033617/vue-sur-foret-appartement-%C3%A0-vendre-haut-agdal","haut agdal","3","5","6200000","23846.15","appartement","2026-03-28T21:07:18.378Z","","etat_bon_/_habitable","260","vente"
"rabat",,"8148351","Bel appartement à Vendre – Avenue Hassan II, Rabat","https://www.mubawab.ma/fr/a/8148351/bel-appartement-%C3%A0-vendre-%E2%80%93-avenue-hassan-ii-rabat","agdal","1","4","1800000","9677.42","appartement","2026-03-28T21:07:18.447Z","","etat_bon_/_habitable","186","vente"
"rabat","4","8165159","EXCLUSIVITE Rabat I Avenue Tadla / Avenue Mohammed VI","https://www.mubawab.ma/fr/a/8165159/exclusivite-rabat-i-avenue-tadla-avenue-mohammed-vi","","2","3",,,"appartement","2026-03-28T21:07:18.452Z","","","97","unknown"
"rabat",,"7692671","Appartement à vendre à l'agdal","https://www.mubawab.ma/fr/a/7692671/appartement-%C3%A0-vendre-%C3%A0-l-agdal","agdal","2","2","1520000","18536.59","appartement","2026-03-28T21:07:18.445Z","","jamais_habite_/_renove","82","vente"
"rabat","2","8315677","Appartement front mer rabat","https://www.mubawab.ma/fr/a/8315677/appartement-front-mer-rabat","hay ach-chbanat","2","2","1640000","19523.81","appartement","2026-03-28T21:07:21.166Z","","etat_bon_/_habitable","84","unknown"
"rabat","5","8312309","Appartement a vendre","https://www.mubawab.ma/fr/a/8312309/appartement-a-vendre","hassan - centre ville","1","2","1300000","12380.95","appartement","2026-03-28T21:07:27.246Z","","etat_bon_/_habitable","105","vente"
"rabat","4","8292274","Appartement a vendre à agdal","https://www.mubawab.ma/fr/a/8292274/appartement-a-vendre-%C3%A0-agdal","agdal","2","3","2000000","24096.39","appartement","2026-03-28T21:07:27.850Z","","etat_bon_/_habitable","83","vente"
"rabat","1","8275048","Bel appartement à vendre à Hay Al Massira","https://www.mubawab.ma/fr/a/8275048/bel-appartement-%C3%A0-vendre-%C3%A0-hay-al-massira","hay al massira","2","4","1650000","12313.43","appartement","2026-03-28T21:07:27.962Z","","etat_bon_/_habitable","134","vente"
"rabat",,"8315066","Opportunité très rare appartement à vendre à Temara 
7 pièces","https://www.mubawab.ma/fr/a/8315066/opportunit%C3%A9-tr%C3%A8s-rare-appartement-%C3%A0-vendre-%C3%A0-temara-7-pi%C3%A8ces","guich oudaya","2","7","1020000","8793.1","appartement","2026-03-28T21:07:28.437Z","","etat_bon_/_habitable","116","vente"
"rabat","5","8283109","Un magnifique appartement à vendre","https://www.mubawab.ma/fr/a/8283109/un-magnifique-appartement-%C3%A0-vendre","riyad","3","4","3600000","26470.59","appartement","2026-03-28T21:07:28.451Z","","etat_bon_/_habitable","136","vente"
"rabat",,"8139541","Duplex avec piscine Ã  l'aviation","https://www.mubawab.ma/fr/a/8139541/duplex-avec-piscine-%C3%A3%C2%A0-l-aviation","aviation - mabella","2","5","3400000","12408.76","appartement","2026-03-28T21:07:33.941Z","","etat_bon_/_habitable","274","unknown"
"rabat","1","8313260","Appartement a vendre prestigia Hay Ryad","https://www.mubawab.ma/fr/a/8313260/appartement-a-vendre-prestigia-hay-ryad","riyad","2","4","4200000","28965.52","appartement","2026-03-28T21:07:44.059Z","","projet_neuf","145","vente"
"rabat",,"8314953","Affaire à saisir pour cet appartement à vendre","https://www.mubawab.ma/fr/a/8314953/affaire-%C3%A0-saisir-pour-cet-appartement-%C3%A0-vendre","agdal","1","4","2650000","14247.31","appartement","2026-03-28T21:07:44.064Z","","etat_bon_/_habitable","186","vente"
"rabat",,"8239497","A vendre INCROYABLE 140m² 3 chambres Hay Riad","https://www.mubawab.ma/fr/a/8239497/a-vendre-incroyable-140m%C2%B2-3-chambres-hay-riad","riyad","2","5","3400000","24285.71","appartement","2026-03-28T21:07:44.395Z","","etat_bon_/_habitable","140","vente"
"rabat",,"8253037","Agdal Appartement spacieux à vendre","https://www.mubawab.ma/fr/a/8253037/agdal-appartement-spacieux-%C3%A0-vendre","agdal","1","3","1500000","18750","appartement","2026-03-28T21:07:48.439Z","","etat_bon_/_habitable","80","vente"
"rabat","1","8083122","Appartement de haut standing en vente à hay Riyad. 4 chambres plus chambre de bonne","https://www.mubawab.ma/fr/a/8083122/appartement-de-haut-standing-en-vente-%C3%A0-hay-riyad-4-chambres-plus-chambre-de-bonne","riyad","4","7","7600000","21111.11","appartement","2026-03-28T21:07:48.480Z","","etat_bon_/_habitable","360","vente"
"rabat","3","7717891","Bel Appartement Pour L'achat Sur Agdal","https://www.mubawab.ma/fr/a/7717891/bel-appartement-pour-l-achat-sur-agdal","agdal","1","3","1750000","19662.92","appartement","2026-03-28T21:07:52.366Z","","etat_bon_/_habitable","89","unknown"
"rabat","2","8243292","Quartier Al Irfane Appart spacieux en vente","https://www.mubawab.ma/fr/a/8243292/quartier-al-irfane-appart-spacieux-en-vente","al irfane","2","4","2800000","20740.74","appartement","2026-03-28T21:07:52.449Z","","a_renover","135","vente"
"tanger",,"7952121","Vend appartement. Surface totale 79 m²","https://www.mubawab.ma/fr/pa/7952121/vend-appartement-surface-totale-79-m%C2%B2","zone industrielle mghogha","2","3","600000","7594.94","appartement","2026-03-28T21:08:00.146Z","moyen_standing","en_cours_de_construction","79","unknown"
"tanger","2","8266113","Appartment haut standing a Vendre Rue fes Tanger centre ville","https://www.mubawab.ma/fr/pa/8266113/appartment-haut-standing-a-vendre-rue-fes-tanger-centre-ville","beni touzine","2","2","2850000","18269.23","appartement","2026-03-28T21:08:01.451Z","moyen_standing","etat_bon_/_habitable","156","vente"
"tanger",,"7598653","Bel appartement à vendre à De La Plage. 3 belles chambres","https://www.mubawab.ma/fr/pa/7598653/bel-appartement-%C3%A0-vendre-%C3%A0-de-la-plage-3-belles-chambres","de la plage","2","4",,,"appartement","2026-03-28T21:08:01.878Z","haut_standing","finalise","158","vente"
"tanger",,"8140983","Appartement Vue mer en vente à Malabata Hills","https://www.mubawab.ma/fr/a/8140983/appartement-vue-mer-en-vente-%C3%A0-malabata-hills","sania","2","4","3500000","25000","appartement","2026-03-28T21:08:04.591Z","","etat_bon_/_habitable","140","vente"
"tanger",,"8283720","Projet Appartements Haut Standing sur route Rabat","https://www.mubawab.ma/fr/a/8283720/projet-appartements-haut-standing-sur-route-rabat","centre","2","2",,,"appartement","2026-03-28T21:08:09.140Z","","etat_bon_/_habitable","60","unknown"
"tanger","1","8264709","Appartement de luxe avec piscine – Malabata","https://www.mubawab.ma/fr/a/8264709/appartement-de-luxe-avec-piscine-%E2%80%93-malabata","malabata","3","6","9805000","37000","appartement","2026-03-28T21:08:09.161Z","","etat_bon_/_habitable","265","unknown"
"tanger",,"8245136","Lancement projet appartements a vendre près mahata","https://www.mubawab.ma/fr/a/8245136/lancement-projet-appartements-a-vendre-pr%C3%A8s-mahata","aouama gharbia","1","2","360000","7200","appartement","2026-03-28T21:08:09.051Z","","etat_bon_/_habitable","50","vente"
"tanger",,"8245080","Projet d appartements a vendre sur route de rabat","https://www.mubawab.ma/fr/a/8245080/projet-d-appartements-a-vendre-sur-route-de-rabat","centre","1","2","400000","7692.31","appartement","2026-03-28T21:08:11.781Z","","etat_bon_/_habitable","52","vente"
"tanger",,"7596455","Appartement en vente à View tower. 2 belles chambres","https://www.mubawab.ma/fr/pa/7596455/appartement-en-vente-%C3%A0-view-tower-2-belles-chambres","tanger city center",,"4","1740000","34117.65","appartement","2026-03-28T21:08:17.747Z","haut_standing","finalise","51","vente"
"tanger",,"8219260","Appartement à tanger près de l'aeroport batouta","https://www.mubawab.ma/fr/pa/8219260/appartement-%C3%A0-tanger-pr%C3%A8s-de-l-aeroport-batouta","route nationale assilah (n1)","1","3","920000","9200","appartement","2026-03-28T21:08:17.848Z","moyen_standing","en_cours_de_construction","100","unknown"
"tanger",,"8222391","Villas de rêve avec piscine à Achakar","https://www.mubawab.ma/fr/pa/8222391/villas-de-r%C3%AAve-avec-piscine-%C3%A0-achakar","achakar","3","4",,,"appartement","2026-03-28T21:08:17.938Z","haut_standing","en_cours_de_construction","245","unknown"
"tanger",,"7215358","Appartement de 80m² en vente Les Belles Résidence Cité Sportive Ziaten","https://www.mubawab.ma/fr/pa/7215358/appartement-de-80m%C2%B2-en-vente-les-belles-r%C3%A9sidence-cit%C3%A9-sportive-ziaten","ziaten","2","3",,,"appartement","2026-03-28T21:08:17.967Z","haut_standing","en_cours_de_construction","107","vente"
"tanger",,"7676276","Appartement en vente à Tanja Balia. 3 chambres agréables","https://www.mubawab.ma/fr/pa/7676276/appartement-en-vente-%C3%A0-tanja-balia-3-chambres-agr%C3%A9ables","tanja balia",,"5","1960000","14000","appartement","2026-03-28T21:08:25.841Z","moyen_standing","en_cours_de_construction","140","vente"
"tanger","8","8256199","Appartement Meublé à Vendre – Gare TGV","https://www.mubawab.ma/fr/a/8256199/appartement-meubl%C3%A9-%C3%A0-vendre-%E2%80%93-gare-tgv","de la plage","3","7","4500000","17045.45","appartement","2026-03-28T21:08:26.674Z","","etat_bon_/_habitable","264","vente"
"tanger",,"7360920","Appartement haut standing","https://www.mubawab.ma/fr/pa/7360920/appartement-haut-standing","castilla","2","3","1370000","7653.63","appartement","2026-03-28T21:08:29.492Z","moyen_standing","finalise","179","unknown"
"tanger","3","8240016","Appartement – Cap Spartel – Grottes d’Hercules","https://www.mubawab.ma/fr/a/8240016/appartement-%E2%80%93-cap-spartel-%E2%80%93-grottes-d%E2%80%99hercules","achakar","1","3","1250000","14705.88","appartement","2026-03-28T21:08:32.884Z","","etat_bon_/_habitable","85","unknown"
"tanger","2","8212997","Appartement Vide à Vendre – Boubana – Tanger","https://www.mubawab.ma/fr/a/8212997/appartement-vide-%C3%A0-vendre-%E2%80%93-boubana-%E2%80%93-tanger","centre","2","5","1950000","16250","appartement","2026-03-28T21:08:33.082Z","","etat_bon_/_habitable","120","vente"
"tanger","5","8238343","Appartement A Vendre – Nejma – Marina","https://www.mubawab.ma/fr/a/8238343/appartement-a-vendre-%E2%80%93-nejma-%E2%80%93-marina","centre","2","5","3300000","23571.43","appartement","2026-03-28T21:08:35.551Z","","etat_bon_/_habitable","140","vente"
"tanger","3","8268770","Appartement de Haut standing Malabata à VENDRE","https://www.mubawab.ma/fr/a/8268770/appartement-de-haut-standing-malabata-%C3%A0-vendre","de la plage","2","4","4000000","40404.04","appartement","2026-03-28T21:09:27.338Z","","etat_bon_/_habitable","99","vente"
"tanger","7","8275105","Appartement Vide Au Centre Ville A Vendre, Tanger","https://www.mubawab.ma/fr/a/8275105/appartement-vide-au-centre-ville-a-vendre-tanger","medina","3","4","4000000","15094.34","appartement","2026-03-28T21:09:27.341Z","","etat_bon_/_habitable","265","vente"
"tanger",,"8223165","Appartement en rez de Jardin – à Vendre","https://www.mubawab.ma/fr/a/8223165/appartement-en-rez-de-jardin-%E2%80%93-%C3%A0-vendre","sania","2","4","2650000","38405.8","appartement","2026-03-28T21:09:27.371Z","","etat_bon_/_habitable","69","vente"
"tanger","2","8108248","Appartement meublé à louer – Malabata – Tanger","https://www.mubawab.ma/fr/a/8108248/appartement-meubl%C3%A9-%C3%A0-louer-%E2%80%93-malabata-%E2%80%93-tanger","de la plage","1","3","1600000","24615.38","appartement","2026-03-28T21:09:34.961Z","","etat_bon_/_habitable","65","location"
"tanger","6","8318044","Appartement A Vendre Centre Ville Tanger","https://www.mubawab.ma/fr/a/8318044/appartement-a-vendre-centre-ville-tanger","centre","2","3","1400000","17500","appartement","2026-03-28T21:09:35.039Z","","etat_bon_/_habitable","80","vente"
"tanger","3","8270221","Appartement de Haut standing Vue Mer A Vendre","https://www.mubawab.ma/fr/a/8270221/appartement-de-haut-standing-vue-mer-a-vendre","de la plage","2","4","4600000","31292.52","appartement","2026-03-28T21:09:35.051Z","","etat_bon_/_habitable","147","vente"
"tanger","4","8231227","Appartement Vide à Vendre – Malabata – Tanger","https://www.mubawab.ma/fr/a/8231227/appartement-vide-%C3%A0-vendre-%E2%80%93-malabata-%E2%80%93-tanger","malabata","2","4","1800000","22784.81","appartement","2026-03-28T21:09:37.166Z","","etat_bon_/_habitable","79","vente"
"tanger","3","8223143","Appartement Vide à Vendre – Malabata Sania 
Tanger","https://www.mubawab.ma/fr/a/8223143/appartement-vide-%C3%A0-vendre-%E2%80%93-malabata-sania-tanger","centre","2","2","2500000","20833.33","appartement","2026-03-28T21:09:40.438Z","","etat_bon_/_habitable","120","vente"
"tanger",,"8322235","Appartement à vendre quartier Tanja Balia 
Tanger","https://www.mubawab.ma/fr/a/8322235/appartement-%C3%A0-vendre-quartier-tanja-balia-tanger","tanja balia","1","3","1000000","14285.71","appartement","2026-03-28T21:09:43.241Z","","etat_bon_/_habitable","70","vente"
"tanger",,"8310140","Magnifique appartement à vendre – 81 m² – Proche de Marjane","https://www.mubawab.ma/fr/a/8310140/magnifique-appartement-%C3%A0-vendre-%E2%80%93-81-m%C2%B2-%E2%80%93-proche-de-marjane","marjane","2","3","1296000","16000","appartement","2026-03-28T21:09:43.537Z","","projet_neuf","81","vente"
"tanger",,"8309661","Appartement à vendre – Quartier Iberia, Tanger","https://www.mubawab.ma/fr/a/8309661/appartement-%C3%A0-vendre-%E2%80%93-quartier-iberia-tanger","iberie","2","3","2160000","18000","appartement","2026-03-28T21:09:43.642Z","","projet_neuf","120","vente"
"tanger",,"8320434","Appartement rez de jardin à vendre – Grande Montag","https://www.mubawab.ma/fr/a/8320434/appartement-rez-de-jardin-%C3%A0-vendre-%E2%80%93-grande-montag","jbel kbir","3","5","4200000","17500","appartement","2026-03-28T21:09:46.338Z","","etat_bon_/_habitable","240","vente"
"tanger",,"8271961","Appartement à vendre à Belbachir 
Moudjahidin","https://www.mubawab.ma/fr/a/8271961/appartement-%C3%A0-vendre-%C3%A0-belbachir-moudjahidin","moujahidine","1","4","580000","9062.5","appartement","2026-03-28T21:09:49.139Z","","etat_bon_/_habitable","64","vente"
"tanger",,"8313358","Appartement meublé à vendre à Mssanana Golf","https://www.mubawab.ma/fr/a/8313358/appartement-meubl%C3%A9-%C3%A0-vendre-%C3%A0-mssanana-golf","du golf","1","4","1200000","18461.54","appartement","2026-03-28T21:09:50.544Z","","etat_bon_/_habitable","65","vente"
"meknes","3","8253556","Apparemment luxe à vendre","https://www.mubawab.ma/fr/a/8253556/apparemment-luxe-%C3%A0-vendre","bab lekhmiss","1","12","340000","4857.14","appartement","2026-03-28T21:09:55.157Z","","etat_bon_/_habitable","70","vente"
"meknes","2","8253508","Vend appartement à Al bassatine. 3 chambres agréables. Parking et ascenseur","https://www.mubawab.ma/fr/a/8253508/vend-appartement-%C3%A0-al-bassatine-3-chambres-agr%C3%A9ables-parking-et-ascenseur","al bassatine","1","5",,,"appartement","2026-03-28T21:09:57.658Z","","etat_bon_/_habitable","75","unknown"
"meknes",,"8253228","Appartement en vente à Marjane. Surface totale 80 m²","https://www.mubawab.ma/fr/a/8253228/appartement-en-vente-%C3%A0-marjane-surface-totale-80-m%C2%B2","marjane","1",,,,"appartement","2026-03-28T21:09:57.879Z","","etat_bon_/_habitable","80","vente"
"meknes","1","8252007","Vente d'un bel appartement à Hamria. 
4 pièces confortables. 
Porte blindée et résidence sécurisée","https://www.mubawab.ma/fr/a/8252007/vente-d-un-bel-appartement-%C3%A0-hamria-4-pi%C3%A8ces-confortables-porte-blind%C3%A9e-et-r%C3%A9sidence-s%C3%A9curis%C3%A9e","hamria","1","4","560000","6511.63","appartement","2026-03-28T21:10:00.003Z","","etat_bon_/_habitable","86","vente"
"meknes","1","8251301","Appart meublé centre","https://www.mubawab.ma/fr/a/8251301/appart-meubl%C3%A9-centre","hamria","1","3","450000","6428.57","appartement","2026-03-28T21:10:02.388Z","","etat_bon_/_habitable","70","unknown"
"meknes","4","8249712","Appartement a meknes a camilia","https://www.mubawab.ma/fr/a/8249712/appartement-a-meknes-a-camilia","centre","2","4","370000","4868.42","appartement","2026-03-28T21:10:04.680Z","","etat_bon_/_habitable","76","unknown"
"meknes","8","8242225","Agréable appartement à vendre à Hamria – Meknès","https://www.mubawab.ma/fr/a/8242225/agr%C3%A9able-appartement-%C3%A0-vendre-%C3%A0-hamria-%E2%80%93-mekn%C3%A8s","hamria","3","9","1300000","7262.57","appartement","2026-03-28T21:10:06.939Z","","etat_bon_/_habitable","179","vente"
"meknes","8","8249209","Bel appartement à vendre à Hamria. 
4 pièces confortables. 
Porte blindée","https://www.mubawab.ma/fr/a/8249209/bel-appartement-%C3%A0-vendre-%C3%A0-hamria-4-pi%C3%A8ces-confortables-porte-blind%C3%A9e","hamria","2","4","1200000","8163.27","appartement","2026-03-28T21:10:09.261Z","","etat_bon_/_habitable","147","vente"
"meknes","3","8248514","Vend appartement à Hamria. 4 pièces. Conciergerie à disposition, système de climatisation","https://www.mubawab.ma/fr/a/8248514/vend-appartement-%C3%A0-hamria-4-pi%C3%A8ces-conciergerie-%C3%A0-disposition-syst%C3%A8me-de-climatisation","hamria","1","4","550000","5238.1","appartement","2026-03-28T21:10:11.369Z","","etat_bon_/_habitable","105","unknown"
"meknes",,"8247493","Appartement à vendre à Hamria. 3 chambres agréables. Terrasse et ascenseur","https://www.mubawab.ma/fr/a/8247493/appartement-%C3%A0-vendre-%C3%A0-hamria-3-chambres-agr%C3%A9ables-terrasse-et-ascenseur","hamria","1","3","860000","7166.67","appartement","2026-03-28T21:10:14.061Z","","etat_bon_/_habitable","120","vente"
"meknes","3","8247247","Appartement à vendre à Centre. 3 pièces confortables. Meublé","https://www.mubawab.ma/fr/a/8247247/appartement-%C3%A0-vendre-%C3%A0-centre-3-pi%C3%A8ces-confortables-meubl%C3%A9","centre","2","3","440000","5945.95","appartement","2026-03-28T21:10:14.679Z","","etat_bon_/_habitable","74","vente"
"meknes","2","8246997","Appartement à vendre à Hamria. Superficie 75 m². Ascenseur","https://www.mubawab.ma/fr/a/8246997/appartement-%C3%A0-vendre-%C3%A0-hamria-superficie-75-m%C2%B2-ascenseur","hamria","2","3","350000","4666.67","appartement","2026-03-28T21:10:17.548Z","","etat_bon_/_habitable","75","vente"
"meknes","2","7985468","Appartement A El Bassatine à Meknès","https://www.mubawab.ma/fr/a/7985468/appartement-a-el-bassatine-%C3%A0-mekn%C3%A8s","al bassatine","2","6","510000","4250","appartement","2026-03-28T21:10:20.454Z","","etat_bon_/_habitable","120","unknown"
"meknes","2","8245579","Vend appartement à Hamria. 2 chambres agréables. Bien meublé","https://www.mubawab.ma/fr/a/8245579/vend-appartement-%C3%A0-hamria-2-chambres-agr%C3%A9ables-bien-meubl%C3%A9","hamria","2","2","350000","4605.26","appartement","2026-03-28T21:10:20.659Z","","etat_bon_/_habitable","76","unknown"
"meknes","1","8244822","Appartement à vendre centre ville","https://www.mubawab.ma/fr/a/8244822/appartement-%C3%A0-vendre-centre-ville","hamria","1","3","450000","6428.57","appartement","2026-03-28T21:10:22.653Z","","etat_bon_/_habitable","70","vente"
"meknes",,"8244233","Sousplex en vente à Marjane. 
Surface totale 120 m². 
Bien meublé","https://www.mubawab.ma/fr/a/8244233/sousplex-en-vente-%C3%A0-marjane-surface-totale-120-m%C2%B2-bien-meubl%C3%A9","marjane","2","2","470000","4272.73","appartement","2026-03-28T21:10:26.754Z","","etat_bon_/_habitable","110","vente"
"meknes","1","8243902","Vend appartement à Wislane. 2 chambres agréables","https://www.mubawab.ma/fr/a/8243902/vend-appartement-%C3%A0-wislane-2-chambres-agr%C3%A9ables","wislane","2","5","350000","5303.03","appartement","2026-03-28T21:10:27.354Z","","etat_bon_/_habitable","66","unknown"
"meknes",,"8242718","Appartement bien ensoleillé sans vis à vis","https://www.mubawab.ma/fr/a/8242718/appartement-bien-ensoleill%C3%A9-sans-vis-%C3%A0-vis","marjane","1","2","580000","5800","appartement","2026-03-28T21:10:27.447Z","","etat_bon_/_habitable","100","unknown"
"meknes","5","8243630","Charmant appartement à Hamria, Meknès","https://www.mubawab.ma/fr/a/8243630/charmant-appartement-%C3%A0-hamria-mekn%C3%A8s","hamria","2","3",,,"appartement","2026-03-28T21:10:29.365Z","","etat_bon_/_habitable","98","unknown"
"meknes","4","8242024","App à proximité de toutes les commodités","https://www.mubawab.ma/fr/a/8242024/app-%C3%A0-proximit%C3%A9-de-toutes-les-commodit%C3%A9s","marjane","2","8","520000","5416.67","appartement","2026-03-28T21:10:31.558Z","","etat_bon_/_habitable","96","unknown"
"meknes",,"8241968","Vente d'un bel appartement à Marjane. 
8 pièces","https://www.mubawab.ma/fr/a/8241968/vente-d-un-bel-appartement-%C3%A0-marjane-8-pi%C3%A8ces","marjane","2","8","870000","7250","appartement","2026-03-28T21:10:34.349Z","","etat_bon_/_habitable","120","vente"
"meknes",,"8241962","Appartement à vendre à Marjane. 
9 pièces confortables. 
Ascenseur et garage","https://www.mubawab.ma/fr/a/8241962/appartement-%C3%A0-vendre-%C3%A0-marjane-9-pi%C3%A8ces-confortables-ascenseur-et-garage","marjane","2","9","870000","6692.31","appartement","2026-03-28T21:10:35.048Z","","etat_bon_/_habitable","130","vente"
"meknes","5","8241660","Appartement à vendre","https://www.mubawab.ma/fr/a/8241660/appartement-%C3%A0-vendre","centre","2","4","720000","6315.79","appartement","2026-03-28T21:10:35.684Z","","etat_bon_/_habitable","114","vente"
"meknes",,"8241652","Appartement à l'achat à Hamria. 
3 chambres. 
Porte blindée, sécurité","https://www.mubawab.ma/fr/a/8241652/appartement-%C3%A0-l-achat-%C3%A0-hamria-3-chambres-porte-blind%C3%A9e-s%C3%A9curit%C3%A9","hamria","2","3","870000","7435.9","appartement","2026-03-28T21:10:38.490Z","","etat_bon_/_habitable","117","unknown"
"meknes",,"8241650","Appartement à vendre à Hamria.
Superficie 116 m².
Ascenseur et stationnement","https://www.mubawab.ma/fr/a/8241650/appartement-%C3%A0-vendre-%C3%A0-hamria-superficie-116-m%C2%B2-ascenseur-et-stationnement","hamria","2","9","860000","7413.79","appartement","2026-03-28T21:10:44.047Z","","etat_bon_/_habitable","116","vente"
"meknes","2","8024941","Appartement en vente au cœur de Hamria, Meknes","https://www.mubawab.ma/fr/a/8024941/appartement-en-vente-au-c%C5%93ur-de-hamria-meknes","hamria","3","6","1200000","7643.31","appartement","2026-03-28T21:10:44.142Z","","etat_bon_/_habitable","157","vente"
